label,epoch,train_loss,train_acc
opt_sgd,1,2.712181046666039,0.32155555555555554
opt_sgd,2,1.7678204781426323,0.5137111111111111
opt_sgd,3,1.3723650500827365,0.6088888888888889
opt_sgd,4,1.0668299864027235,0.6886666666666666
opt_sgd,5,0.9561369426091512,0.7218888888888889
opt_sgd,6,0.69943040983412,0.7886666666666666
opt_sgd,7,0.5556045232640372,0.8299111111111112
opt_sgd,8,0.4364857112195757,0.8659555555555556
opt_sgd,9,0.3454014071173138,0.8922222222222222
opt_sgd,10,0.30331387672225635,0.9054666666666666
opt_sgd,11,0.23313382819261816,0.9275555555555556
opt_sgd,12,0.19912129577530754,0.9395333333333333
opt_sgd,13,0.16053190846145152,0.9504
opt_sgd,14,0.12294042676157421,0.9622888888888889
opt_sgd,15,0.3340479158951177,0.9161333333333334
opt_sgd,16,0.09603901551365852,0.9695555555555555
opt_sgd,17,0.06044104697008928,0.9816444444444444
opt_momentum,1,2.7377171798706055,0.30433333333333334
opt_momentum,2,1.983903695763482,0.4696444444444444
opt_momentum,3,1.647546454026964,0.5497333333333333
opt_momentum,4,1.4052499038272435,0.6094888888888889
opt_momentum,5,1.2083928298102484,0.6581111111111111
opt_momentum,6,1.0285549680921766,0.7070666666666666
opt_momentum,7,0.8942967498567369,0.7428222222222223
opt_momentum,8,0.8159141162872314,0.7661777777777777
opt_momentum,9,0.7122820957395766,0.7952666666666667
opt_momentum,10,0.6276843085394965,0.8184222222222223
opt_momentum,11,0.5551719894402557,0.841
opt_momentum,12,0.5099541909429762,0.853
opt_momentum,13,0.4120779710478253,0.8800666666666667
opt_momentum,14,0.3572911403656006,0.8963111111111111
opt_momentum,15,0.31972634389665394,0.9078888888888889
opt_adam,1,4.267774075995551,0.028533333333333334
opt_adam,2,3.945755333879259,0.04986666666666666
opt_adam,3,3.66663437216017,0.07831111111111111
opt_adam,4,3.4842992927975125,0.09853333333333333
opt_adam,5,3.3322471466912162,0.12226666666666666
opt_adam,6,3.1776964549594457,0.1461111111111111
opt_adam,7,3.0411253975762262,0.16886666666666666
opt_adam,8,2.9257274998982745,0.194
opt_adam,9,2.797841741095649,0.2179111111111111
opt_adam,10,2.677391912587484,0.24417777777777777
opt_adam,11,2.5900540957132976,0.2604
opt_adam,12,2.4907330471038818,0.2799333333333333
opt_adam,13,2.3999609765794543,0.30435555555555555
opt_adam,14,2.3041549253463747,0.32624444444444445
opt_adam,15,2.213825118425157,0.34924444444444447
opt_adam,16,2.1247434537887573,0.369
opt_adam,17,2.0356173177931045,0.39
opt_adam,18,1.9434304817199708,0.4149111111111111
opt_adam,19,1.862363582865397,0.43646666666666667
opt_adam,20,1.7572575398339165,0.4651111111111111
opt_adam,21,1.6736203756756252,0.4895555555555556
opt_adam,22,1.5883130838288202,0.5096
opt_adam,23,1.4783118898921543,0.5424888888888889
opt_adam,24,1.3718194559839036,0.5731555555555555
opt_adam,25,1.2688572069591946,0.6032444444444445
opt_adam,26,1.1847377355469597,0.6295555555555555
opt_adam,27,1.0719061894310846,0.6602666666666667
opt_adam,28,0.9797171735869513,0.6902222222222222
opt_adam,29,0.8853651161405776,0.7157777777777777
opt_adamw,1,3.8078476589626735,0.07302222222222222
opt_adamw,2,2.9603313417222763,0.19828888888888888
opt_adamw,3,2.51871030315823,0.29686666666666667
opt_adamw,4,2.193875155046251,0.3776
opt_adamw,5,1.9262393676545886,0.44126666666666664
opt_adamw,6,1.706281461376614,0.5016
opt_adamw,7,1.5211842385821872,0.5537333333333333
opt_adamw,8,1.3595444954342313,0.6034666666666667
opt_adamw,9,1.2321510868496366,0.6375111111111111
opt_adamw,10,1.1183221576982074,0.6703111111111111
opt_adamw,11,0.9879811012162103,0.7102666666666667
opt_adamw,12,0.877231041985088,0.7409333333333333
opt_adamw,13,0.8252933320257398,0.7600666666666667
opt_adamw,14,0.7556512550883823,0.7792666666666667
opt_adamw,15,0.6768467917336358,0.8056222222222222
opt_adamw,16,0.6382386039415995,0.8155777777777777
opt_adamw,17,0.5222800141440498,0.8457555555555556
opt_adamw,18,0.4855894083764818,0.8574888888888889
opt_adamw,19,0.45518259372711184,0.8688666666666667
opt_adamw,20,0.40219074624801676,0.8837333333333334
